,Month,region_type,Hour,GHI,Temperature,Pressure,Dew Point,Relative Humidity,Wind Speed
0,1,city,0,0.0,12.097419354838712,777.8387096774194,12.678064516129034,97.44058064516129,0.761290322580645
1,1,city,1,0.0,11.793548387096772,777.741935483871,12.41290322580645,97.89806451612904,0.7709677419354839
2,1,city,2,0.0,11.56258064516129,777.6903225806452,12.201290322580645,97.76922580645159,0.7780645161290323
3,1,city,3,0.0,11.31741935483871,777.7290322580645,11.936774193548388,97.8245806451613,0.7999999999999998
4,1,city,4,0.0,11.149032258064517,777.825806451613,11.736129032258065,97.68896774193544,0.8096774193548387
5,1,city,5,0.0,11.185161290322583,777.9225806451612,11.617419354838711,96.8558064516129,0.8858064516129035
6,1,city,6,38.05806451612903,12.562580645161288,778.0774193548388,12.13032258064516,91.80529032258066,1.3122580645161295
7,1,city,7,234.70322580645163,14.594838709677427,778.1935483870968,12.67483870967742,83.65619354838711,1.73741935483871
8,1,city,8,437.89677419354837,16.49870967741935,778.2387096774194,12.602580645161291,74.17187096774195,1.7122580645161296
9,1,city,9,603.4903225806452,17.936774193548388,778.1935483870968,12.5341935483871,67.68212903225806,1.5103225806451612
10,1,city,10,712.8516129032258,19.005806451612912,778.0774193548388,12.665806451612902,63.7476129032258,1.3819354838709677
11,1,city,11,778.3677419354839,19.821935483870963,777.916129032258,12.829677419354836,61.3090967741935,1.3548387096774188
12,1,city,12,688.2,20.23096774193548,777.7612903225806,13.008387096774197,60.73567741935484,1.3864516129032256
13,1,city,13,630.8322580645162,19.927096774193554,777.6129032258065,13.145806451612904,62.25012903225808,1.403870967741936
14,1,city,14,491.69032258064516,19.181935483870962,777.516129032258,13.209677419354836,65.5489032258065,1.3490322580645158
